Brand,Brand_Model,Color,Platform,MRP,Selling_Price,Discount_Price,Discount,RAM,ROM,Display_Size,Battery,Front_Cam(MP),Back_Cam(MP),Processor,Ratings,Rating_Count,Review_Count
vivo,vivo x200 5g,sparkle black,amazon,74999.0,65999.0,9000.0,12.0,4,64,6.67,5000,8,50,dimensity 6020,4.1,2300,370
oppo,oppo a3x 5g,galaxy grey,amazon,14999.0,10999.0,4000.0,27.0,16,512,6.78,5000,32,50,snapdragon 8 elite,4.5,5600,890
realme,realme gt 7,steller blue,amazon,74999.0,51999.0,23000.0,31.0,4,64,6.75,5000,8,13,octa-core 5g processor,4.0,2150,340
lava,lava shark 5g,awesome lavender,amazon,9499.0,7999.0,1500.0,16.0,8,128,6.6,5000,13,50,snapdragon 7 gen 1,4.3,4900,760
samsung,samsung galaxy a36,solid purple,amazon,35999.0,30999.0,5000.0,14.0,8,256,6.7,5000,32,64,dimensity 7050,4.2,3800,590
oppo,oppo f29 5g,spectre blue,amazon,30999.0,25998.0,5001.0,16.0,8,256,6.7,5000,16,50,snapdragon 7s gen 3,4.5,5950,940
redmi,redmi note 14,starry black,amazon,36999.0,29999.0,7000.0,19.0,4,128,6.88,5000,8,50,snapdragon 4s gen 2,4.2,4100,650
redmi,redmi a4 5g,serene green,amazon,11999.0,8798.0,3201.0,27.0,6,128,6.6,5000,13,50,snapdragon 7 gen 1,4.4,6200,970
samsung,samsung galaxy m36,hawaiian blue,amazon,22999.0,17499.0,5500.0,24.0,8,128,6.79,5000,16,108,snapdragon 4 gen 2 ae,4.3,5000,810
redmi,redmi 13 5g,thunder black,amazon,19999.0,11699.0,8300.0,42.0,8,128,6.6,5000,16,50,dimensity 6080,4.2,3500,560
lava,lava storm 5g,galaxy grey,amazon,15999.0,12499.0,3500.0,22.0,16,512,6.6,5000,16,50,dimensity 7025 ultra,4.5,5600,890
realme,realme gt 7,phantom purple,amazon,74999.0,51999.0,23000.0,31.0,8,256,6.6,5000,8,50,dimensity 6100,4.4,5350,860
redmi,redmi note 14,black,amazon,24999.0,19999.0,5000.0,20.0,4,128,6.6,5000,8,50,dimensity 6100,4.0,2600,430
samsung,samsung galaxy a06,black,amazon,15499.0,11499.0,4000.0,26.0,4,64,6.6,5000,13,50,exynos 1380,4.0,2250,380
samsung,samsung galaxy a06,awesome lavender,amazon,13999.0,10499.0,3500.0,25.0,8,128,6.6,5000,16,64,snapdragon 7s gen 2,4.3,4900,760
samsung,samsung galaxy a36,awesome iceblue,amazon,35999.0,30999.0,5000.0,14.0,8,128,6.7,5000,16,50,snapdragon 7s gen 3,4.3,4400,710
samsung,samsung galaxy a35,cosmic silver,amazon,33999.0,20826.0,13173.0,39.0,8,128,6.78,5000,32,50,dimensity 9300,4.2,3750,590
poco,poco x7 5g,titan black,amazon,24999.0,17499.0,7500.0,30.0,8,128,6.6,5000,16,64,dimensity 6300,4.5,5700,920
redmi,redmi note 14,spectre blue,amazon,34999.0,27999.0,7000.0,20.0,8,256,6.5,5000,13,50,exynos 1330,4.5,5950,940
redmi,redmi note 14,cosmos black,amazon,36999.0,29999.0,7000.0,19.0,12,256,2.4,5000,8,2,feature phone chipset,4.5,5800,910
vivo,vivo x200 5g,cosmic green,amazon,74999.0,65999.0,9000.0,12.0,4,128,6.6,5000,16,50,snapdragon 7 gen 3,4.1,2150,340
acer,acer super zx,light green,amazon,18999.0,9998.0,9001.0,47.0,8,128,6.6,5000,16,50,dimensity 7025 ultra,4.3,4400,710
samsung,samsung galaxy a16,black,amazon,21499.0,17499.0,4000.0,19.0,4,64,6.6,2500,16,50,dimensity 7025 ultra,4.0,1950,280
motorola,motorola all-new a200,awesome light gray,amazon,1549.0,1119.0,430.0,28.0,12,256,6.67,5000,16,50,dimensity 7050,4.4,4800,780
samsung,samsung galaxy a56,mystique white,amazon,52999.0,44999.0,8000.0,15.0,8,256,6.88,5000,8,50,snapdragon 4s gen 2,4.4,5250,860
redmi,redmi note 14,ivy green,amazon,24999.0,19999.0,5000.0,20.0,8,128,6.88,5000,8,50,snapdragon 4 gen 2,4.3,5100,830
redmi,redmi note 14,mocha brown,amazon,22999.0,17999.0,5000.0,22.0,8,128,6.6,5000,13,50,snapdragon 7 gen 1,4.2,3750,600
oppo,oppo a5 pro,starry black,amazon,21999.0,17998.0,4001.0,18.0,4,128,6.79,5000,16,108,snapdragon 4 gen 2 ae,4.2,4200,650
redmi,redmi a4 5g,starlight blue,amazon,11999.0,8798.0,3201.0,27.0,4,64,6.7,5160,32,50,dimensity 7200 pro,4.1,3850,620
redmi,redmi 14c 5g,serene green,amazon,12999.0,9498.0,3501.0,27.0,6,128,6.6,5000,13,50,snapdragon 7 gen 1,4.4,6150,960
samsung,samsung galaxy m36,hawaiian blue,amazon,22999.0,17499.0,5500.0,24.0,8,128,6.7,5000,16,50,snapdragon 7+ gen 3,4.3,5050,820
redmi,redmi 13 5g,black,amazon,19999.0,11699.0,8300.0,42.0,8,128,6.6,5000,16,50,dimensity 6020,4.4,5500,870
nothing,nothing phone (2a),awesome black,amazon,25999.0,23990.0,2009.0,8.0,8,256,6.6,5000,13,50,snapdragon 6 gen 1,4.3,4850,770
samsung,samsung galaxy a36,mercurial silver,amazon,38999.0,33999.0,5000.0,13.0,8,256,6.8,5000,32,108,dimensity 7050,4.5,5600,910
oneplus,oneplus nord 4,mystique white,amazon,32999.0,26999.0,6000.0,18.0,8,256,6.6,5000,16,50,dimensity 6020,4.4,5250,860
redmi,redmi note 14,midnight blue,amazon,24999.0,19999.0,5000.0,20.0,4,128,6.7,5000,16,50,snapdragon 7s gen 3,4.1,3200,490
oppo,oppo a5x 5g,awesome mint,amazon,16999.0,12999.0,4000.0,24.0,8,128,6.7,5000,16,50,snapdragon 7s gen 3,4.2,3950,610
samsung,samsung galaxy a26,racing grey,amazon,27999.0,22999.0,5000.0,18.0,8,256,6.6,5000,13,50,snapdragon 7 gen 1,4.2,3800,580
infinix,infinix note 40,titanium gold,amazon,24999.0,15999.0,9000.0,36.0,8,128,6.5,5000,8,50,helio g85,4.3,4200,670
vivo,vivo y29 5g,titan black,amazon,21999.0,16998.0,5001.0,23.0,8,128,6.7,5000,12,48,a18,4.5,5850,940
redmi,redmi note 14,spectre blue,amazon,34999.0,27999.0,7000.0,20.0,8,256,6.67,5000,16,64,dimensity 900,4.5,5950,960
redmi,redmi note 14,awesome black,amazon,36999.0,29999.0,7000.0,19.0,8,128,6.78,5000,32,50,dimensity 9300,4.3,4800,770
samsung,samsung galaxy a36,metaverse green,amazon,35999.0,30999.0,5000.0,14.0,4,128,6.6,5000,8,50,exynos 1330,4.1,3400,520
vivo,vivo y22,ultramarine,amazon,18999.0,9999.0,9000.0,47.0,4,512,6.8,4500,32,108,dimensity 7020,4.6,6700,1100
iphone,iphone 16 512,twilight gold,amazon,109900.0,99900.0,10000.0,9.0,8,128,6.6,5000,16,64,dimensity 7050,4.2,4200,650
vivo,vivo y100a 5g,cosmos black,amazon,29999.0,15499.0,14500.0,48.0,16,512,6.88,5000,8,50,snapdragon 4s gen 2,4.5,5900,970
vivo,vivo x200 5g,gray,amazon,80999.0,71999.0,9000.0,11.0,4,128,6.88,5000,8,50,snapdragon 4 gen 2,4.1,3750,600
samsung,samsung galaxy a06,titan gold,amazon,15499.0,11499.0,4000.0,26.0,8,256,6.6,5000,13,50,snapdragon 7 gen 1,4.2,3950,630
infinix,infinix note 40,glacier blue,amazon,24999.0,15999.0,9000.0,36.0,8,128,6.79,5000,16,108,snapdragon 4 gen 2 ae,4.2,4050,640
oppo,oppo f29 5g,starry black,amazon,28999.0,23998.0,5001.0,17.0,4,128,6.55,5000,32,50,snapdragon 8s gen 3,4.2,4200,650
redmi,redmi a4 5g,starlight blue,amazon,11999.0,8798.0,3201.0,27.0,4,64,6.7,5160,32,64,dimensity 7050,4.1,3850,620
redmi,redmi 14c 5g,orange haze,amazon,12999.0,9498.0,3501.0,27.0,8,256,6.6,5000,16,64,dimensity 7050,4.4,6250,980
samsung,samsung galaxy m36,hawaiian blue,amazon,27499.0,21999.0,5500.0,20.0,8,128,6.7,5000,16,50,dimensity 8100 max,4.3,5050,820
redmi,redmi 13 5g,glacier blue,amazon,19999.0,11699.0,8300.0,42.0,8,128,6.6,5000,16,50,dimensity 7025 ultra,4.2,4050,640
oppo,oppo f29 5g,cruise blue,amazon,28999.0,23998.0,5001.0,17.0,8,256,6.6,5000,13,50,snapdragon 7 gen 1,4.4,5400,870
xiaomi,xiaomi 14,sapphire blue,amazon,54999.0,29999.0,25000.0,45.0,8,128,6.7,5000,16,64,snapdragon 7s gen 2,4.3,4350,690
vivo,vivo v50e 5g,granite black,amazon,33999.0,28999.0,5000.0,15.0,8,128,6.7,5000,16,50,snapdragon 7s gen 3,4.3,4500,710
oppo,oppo f29 pro,sierra black,amazon,32999.0,25999.0,7000.0,21.0,8,128,6.88,5000,8,50,snapdragon 4s gen 2,4.4,5100,820
oneplus,oneplus 10r 5g,mystique white,amazon,38999.0,28999.0,10000.0,26.0,8,128,6.6,5000,16,50,dimensity 7025 ultra,4.3,5100,830
redmi,redmi note 14,awesome black,amazon,22999.0,17999.0,5000.0,22.0,8,256,6.7,5000,16,64,dimensity 7025,4.2,3950,610
samsung,samsung galaxy a26,glacier green,amazon,30999.0,25999.0,5000.0,16.0,8,128,6.5,5000,8,50,helio g85,4.2,3800,610
redmi,redmi note 14,starry black,amazon,36999.0,29999.0,7000.0,19.0,4,64,6.6,5000,12,50,snapdragon 8 elite,4.1,3900,620
redmi,redmi note 14,artic white,amazon,22999.0,17999.0,5000.0,22.0,6,128,6.6,5000,13,50,snapdragon 7 gen 1,4.2,3600,570
lava,lava blaze duo,majestic green,amazon,18999.0,16999.0,2000.0,11.0,4,64,6.7,5000,16,50,dimensity 6300,4.0,3200,510
vivo,vivo y19e,charcoal,amazon,11999.0,7999.0,4000.0,33.0,6,64,6.6,5000,16,50,dimensity 7025 ultra,4.1,2850,460
nokia,nokia 106 single,mint,amazon,1699.0,1099.0,600.0,35.0,12,256,6.88,4000,8,50,snapdragon 4 gen 2,4.6,6800,1100
samsung,samsung galaxy s25,blue,amazon,80999.0,74999.0,6000.0,7.0,4,64,6.6,4500,13,50,snapdragon 7 gen 1,4.0,2950,470
jiobharat,jiobharat v4 4g,awesome black,amazon,1999.0,799.0,1200.0,60.0,8,256,6.79,5000,16,108,snapdragon 4 gen 2 ae,4.3,4900,780
samsung,samsung galaxy a36,shadow black,amazon,38999.0,33999.0,5000.0,13.0,6,128,6.67,5000,8,50,helio g85,4.1,3450,560
itel,itel a95 5g,ivy green,amazon,13999.0,10199.0,3800.0,27.0,8,128,6.7,5000,12,48,a18 pro,4.3,5080,825
redmi,redmi note 14,starlight blue,amazon,22999.0,17999.0,5000.0,22.0,4,64,6.6,5160,13,50,snapdragon 7 gen 1,4.1,3850,610
redmi,redmi 14c 5g,serene green,amazon,12999.0,9498.0,3501.0,27.0,6,128,6.7,5000,16,50,dimensity 7300,4.4,6300,985
samsung,samsung galaxy m36,hawaiian blue,amazon,22999.0,17499.0,5500.0,24.0,8,128,6.73,5000,32,50,snapdragon 8 elite,4.3,5100,835
redmi,redmi 13 5g,marble black,amazon,19999.0,11699.0,8300.0,42.0,4,128,6.7,5000,16,64,dimensity 7025,4.0,3250,520
iphone,iphone 16 pro,awesome black,amazon,119900.0,111900.0,8000.0,7.0,8,256,6.6,5000,8,50,dimensity 6300,4.3,4000,650
samsung,samsung galaxy a26,titanium,amazon,30999.0,25999.0,5000.0,16.0,8,128,6.7,6500,16,50,snapdragon 7s gen 3,4.4,4700,770
iqoo,iqoo z10x 5g,white,amazon,18999.0,14998.0,4001.0,21.0,12,512,6.7,5000,16,50,snapdragon 7s gen 3,4.6,6300,1050
lava,lava blaze duo,titanium grey,amazon,18999.0,16999.0,2000.0,11.0,4,64,6.7,5000,16,108,dimensity 6300,4.1,3050,495
tecno,tecno spark go,glass gold,amazon,8999.0,6998.0,2001.0,22.0,6,128,6.6,5000,13,50,snapdragon 7 gen 1,4.2,3480,540
lava,lava blaze 3,titan black,amazon,12999.0,10999.0,2000.0,15.0,8,128,6.7,5000,16,64,dimensity 6400,4.5,5850,950
redmi,redmi note 14,spectre blue,amazon,34999.0,27999.0,7000.0,20.0,8,256,6.7,5000,32,50,snapdragon 7s gen 2,4.5,6000,975
redmi,redmi note 14,scuba blue,amazon,36999.0,29999.0,7000.0,19.0,6,64,6.7,5000,16,64,snapdragon 7s gen 2,4.0,2850,460
nokia,nokia 3210 4g,aurora cloud,amazon,5299.0,3599.0,1700.0,32.0,6,128,2.4,5000,16,50,feature phone,4.2,3480,550
tecno,tecno pova 6,awesome black,amazon,15999.0,9999.0,6000.0,38.0,8,256,6.7,5000,16,50,dimensity 6300,4.3,4800,770
samsung,samsung galaxy a36,deep ocean,amazon,38999.0,33999.0,5000.0,13.0,8,128,6.88,6000,8,50,snapdragon 4s gen 2,4.3,4350,710
realme,realme narzo 80x,black,amazon,16999.0,13998.0,3001.0,18.0,8,128,6.88,5000,8,50,snapdragon 4 gen 2,4.4,4750,780
nothing,nothing phone,glacier green,amazon,27999.0,23272.0,4727.0,17.0,8,256,6.6,5000,13,50,snapdragon 7 gen 1,4.2,3900,620
poco,poco x7 5g,blue,amazon,27999.0,18999.0,9000.0,32.0,8,128,6.79,5000,16,108,snapdragon 4 gen 2 ae,4.0,2900,465
jiobharat,jiobharat v4 4g,titanium blue,amazon,1999.0,799.0,1200.0,60.0,8,256,6.7,6000,50,50,dimensity 7350 pro,4.3,4250,690
iqoo,iqoo z10 lite,starry black,amazon,16999.0,12998.0,4001.0,24.0,4,128,6.6,5000,8,13,unisoc t606,4.1,3870,610
redmi,redmi a4 5g,starlight blue,amazon,11999.0,8798.0,3201.0,27.0,4,64,6.6,5160,16,50,dimensity 7025 ultra,4.1,3800,605
redmi,redmi 14c 5g,serene green,amazon,12999.0,9498.0,3501.0,27.0,6,128,6.88,5000,8,50,snapdragon 4 gen 2,4.4,6150,960
samsung,samsung galaxy m36,hawaiian blue,amazon,22999.0,17499.0,5500.0,24.0,8,128,6.6,5000,8,50,dimensity 6100,4.3,5050,825
redmi,redmi 13 5g,white,amazon,19999.0,11699.0,8300.0,42.0,4,64,6.7,5000,16,50,snapdragon 7s gen 3,4.5,6400,1020
samsung,samsung,grey,amazon,1699.0,899.0,800.0,47.0,8,256,6.7,5000,16,50,snapdragon 7s gen 3,4.5,5700,910
infinix,infinix smart 9,phantom purple,amazon,8999.0,6699.0,2300.0,26.0,8,256,6.6,5000,16,50,exynos 1380,4.4,5250,850
redmi,redmi note 14,black,amazon,24999.0,19999.0,5000.0,20.0,4,64,6.6,5000,16,50,dimensity 7025 ultra,4.2,3150,480
redmi,redmi 14c 5g,aurora green,amazon,14999.0,11498.0,3501.0,23.0,8,128,6.6,5000,13,50,dimensity 6300,4.3,4350,690
oppo,oppo a5 5g,black,amazon,20999.0,16998.0,4001.0,19.0,8,128,6.7,5000,16,64,snapdragon 7s gen 2,4.1,2700,420
elfora,redmi note 14,titan black,amazon,999.0,267.0,732.0,73.0,8,128,6.88,5000,8,50,snapdragon 4s gen 2,4.5,6100,980
redmi,redmi note 14,spectre blue,amazon,34999.0,27999.0,7000.0,20.0,8,256,6.88,5000,8,50,snapdragon 4 gen 2,4.5,6250,1000
redmi,redmi note 14,black,amazon,36999.0,29999.0,7000.0,19.0,8,128,6.6,5000,13,50,snapdragon 7 gen 1,4.3,4500,735
cmf,nothing,thunder grey,amazon,21999.0,17999.0,4000.0,18.0,6,128,6.79,6000,16,108,snapdragon 4 gen 2 ae,4.4,4950,810
samsung,samsung galaxy m35,starry black,amazon,24499.0,14999.0,9500.0,39.0,4,64,6.6,5000,13,50,snapdragon 7 gen 1,4.2,3200,500
alcatel,redmi note 14,ivy green,amazon,3410.0,1749.0,1661.0,49.0,6,128,6.7,5000,16,64,dimensity 7025,4.4,5050,815
redmi,redmi note 14,black,amazon,21999.0,16999.0,5000.0,23.0,4,64,6.78,5000,32,50,dimensity 9300,4.2,2800,440
nokia,nokia 105,blazing black,amazon,1399.0,1149.0,250.0,18.0,6,128,6.8,5000,16,108,dimensity 6300 (d6300),4.2,3900,650
samsung,samsung galaxy m06,glacier green,amazon,15499.0,10049.0,5450.0,35.0,8,128,6.6,5000,13,50,snapdragon 7 gen 1,4.2,3800,620
poco,poco x7 5g,starry black,amazon,24999.0,18999.0,6000.0,24.0,4,128,6.7,5000,16,50,dimensity 6300 (d6300),4.1,3600,570
redmi,redmi a4 5g,starlight blue,amazon,11999.0,8798.0,3201.0,27.0,4,64,6.7,5160,16,64,snapdragon 7s gen 2,4.1,3550,560
redmi,redmi 14c 5g,serene green,amazon,12999.0,9498.0,3501.0,27.0,6,128,6.7,5000,16,50,snapdragon 7s gen 3,4.4,6050,945
samsung,samsung galaxy m36,hawaiian blue,amazon,22999.0,17499.0,5500.0,24.0,8,128,6.7,5000,16,50,snapdragon 7s gen 3,4.3,4980,800
samsung,samsung galaxy a26,arctic white,amazon,30999.0,25999.0,5000.0,16.0,6,128,6.6,5000,13,50,snapdragon 7 gen 1,4.2,2650,410
lava,lava blaze duo,cosmos black,amazon,18999.0,16999.0,2000.0,11.0,12,256,6.8,5000,16,108,dimensity 6300 (d6300),4.5,4800,780
vivo,vivo x200 5g,scuba blue,amazon,74999.0,65999.0,9000.0,12.0,4,64,6.7,5000,16,50,dimensity 6300,4.1,2900,460
nokia,nokia 3210 4g,aurora cloud,amazon,5299.0,3599.0,1700.0,32.0,6,128,6.7,5000,16,50,dimensity 7300,4.2,3200,515
tecno,tecno pova 6,awesome black,amazon,15999.0,9999.0,6000.0,38.0,8,256,6.7,5000,16,50,snapdragon 6 gen 1,4.4,6050,945
samsung,samsung galaxy a36,calx titanium,amazon,38999.0,33999.0,5000.0,13.0,6,128,6.8,5000,32,108,dimensity 8300,4.0,2450,390
itel,itel a95 5g,glacier green,amazon,13999.0,10199.0,3800.0,27.0,8,256,6.9,5000,12,48,a18,4.2,3950,650
poco,poco x7 5g,titan black,amazon,27999.0,18999.0,9000.0,32.0,8,128,6.88,5000,8,50,snapdragon 4s gen 2,4.5,6200,995
redmi,redmi note 14,spectre blue,amazon,34999.0,27999.0,7000.0,20.0,8,256,6.88,5000,8,50,snapdragon 4 gen 2,4.5,6300,1015
redmi,redmi note 14,blue,amazon,36999.0,29999.0,7000.0,19.0,6,128,6.6,5000,13,50,snapdragon 7 gen 1,4.0,3000,470
jiobharat,jiobharat v4 4g,awesome mint,amazon,1999.0,799.0,1200.0,60.0,8,256,6.79,5000,16,108,snapdragon 4 gen 2 ae,4.3,4750,770
samsung,samsung galaxy a26,azure sky,amazon,30999.0,25999.0,5000.0,16.0,6,128,6.7,5000,16,50,dimensity 8100 max,4.2,3150,500
tecno,tecno pova 6,titanium blue,amazon,15999.0,9999.0,6000.0,38.0,8,256,6.6,6000,12,50,snapdragon 8 elite,4.3,3400,540
iqoo,iqoo z10 lite,titanium,amazon,16999.0,12998.0,4001.0,24.0,8,256,6.7,6500,16,50,snapdragon 7s gen 3,4.3,3600,575
iqoo,iqoo z10x 5g,tornado green,amazon,20499.0,16498.0,4001.0,20.0,4,128,6.7,6000,16,50,snapdragon 7s gen 3,4.2,3050,490
iqoo,iqoo z9x 5g,violet garden,amazon,17999.0,11999.0,6000.0,33.0,12,256,6.88,5000,8,50,snapdragon 4s gen 2,4.2,2950,465
infinix,infinix zero 40,natural titanium,amazon,37999.0,25999.0,12000.0,32.0,6,512,6.88,5000,8,50,snapdragon 4 gen 2,4.8,9800,1850
redmi,redmi a4 5g,starlight blue,amazon,11999.0,8798.0,3201.0,27.0,4,64,6.6,5160,13,50,dimensity 6300,4.1,3600,570
redmi,redmi 14c 5g,serene green,amazon,12999.0,9498.0,3501.0,27.0,6,128,6.6,5000,16,50,dimensity 7025 ultra,4.4,6050,945
samsung,samsung galaxy m36,hawaiian blue,amazon,22999.0,17499.0,5500.0,24.0,8,128,6.67,5000,8,50,mediatek g85,4.3,4100,650
redmi,redmi 13 5g,sierra black,amazon,19999.0,11699.0,8300.0,42.0,8,128,6.79,5000,16,108,snapdragon 4 gen 2 ae,4.4,5500,875
oneplus,oneplus 10r 5g,icy blue,amazon,38999.0,28999.0,10000.0,26.0,12,512,6.7,4000,16,50,snapdragon 7s gen 3,4.7,8900,1540
redmi,redmi note 14,spectre blue,amazon,34999.0,27999.0,7000.0,20.0,8,256,6.6,5000,13,50,dimensity 6300,4.5,6320,1015
redmi,redmi note 14,starry black,amazon,36999.0,29999.0,7000.0,19.0,4,128,6.6,5000,16,50,dimensity 7025 ultra,4.1,3660,580
redmi,redmi a4 5g,starlight blue,amazon,11999.0,8798.0,3201.0,27.0,4,64,6.67,5160,8,50,mediatek g85,4.1,3610,570
redmi,redmi 14c 5g,serene green,amazon,12999.0,9498.0,3501.0,27.0,8,256,6.79,5000,16,108,snapdragon 4 gen 2 ae,4.4,6080,950
samsung,samsung galaxy m36,blazing black,amazon,27499.0,21999.0,5500.0,20.0,6,128,6.7,5000,13,108,snapdragon 7s gen 3,4.2,3250,525
samsung,samsung galaxy m06,ivy green,amazon,15499.0,10049.0,5450.0,35.0,8,128,6.6,5000,8,50,snapdragon 7 gen 1,4.3,4750,770
redmi,redmi note 14,ivy green,amazon,22999.0,17999.0,5000.0,22.0,8,128,6.6,5000,8,50,mediatek dimensity 6300,4.4,5236,945
lava,lava bold n1,stealth black,amazon,8399.0,6898.0,1501.0,18.0,4,128,6.6,5000,16,50,dimensity 7025 ultra,4.0,3652,390
redmi,redmi 13 5g,starry black,amazon,19999.0,11699.0,8300.0,42.0,6,128,6.67,5000,16,50,mediatek g85,4.2,2365,650
redmi,redmi note 14,starry black,amazon,34999.0,27999.0,7000.0,20.0,8,128,6.79,5000,8,50,snapdragon 4 gen 2 ae,4.5,2369,995
samsung,samsung galaxy m36,serene green,amazon,27499.0,21999.0,5500.0,20.0,8,256,6.7,5000,16,50,snapdragon 7s gen 3,4.5,2022,1015
samsung,samsung galaxy m06,blazing black,amazon,15499.0,10049.0,5450.0,35.0,6,128,6.6,5000,13,50,snapdragon 7 gen 1,4.0,3045,470
redmi,redmi note 14,ivy green,amazon,22999.0,17999.0,5000.0,22.0,8,128,6.6,5000,13,50,mediatek dimensity 6300,4.3,2581,770
lava,lava bold n1,titanium gold,amazon,8399.0,6898.0,1501.0,18.0,4,128,6.6,5000,13,50,dimensity 7025 ultra,4.2,1236,500
redmi,redmi 13 5g,starry black,amazon,19999.0,11699.0,8300.0,42.0,6,128,6.67,5000,8,50,mediatek g85,4.3,1452,540
redmi,redmi note 14,starry black,amazon,34999.0,27999.0,7000.0,20.0,8,128,6.88,5000,8,50,snapdragon 4s gen 2,4.3,1236,575
samsung,samsung galaxy m36,serene green,amazon,27499.0,21999.0,5500.0,20.0,8,256,6.7,5000,16,50,snapdragon 7s gen 3,4.2,4852,490
samsung,samsung galaxy m06,blazing black,amazon,15499.0,10049.0,5450.0,35.0,6,128,6.6,5000,13,50,mediatek dimensity 6300,4.2,4265,465
redmi,redmi note 14,ivy green,amazon,22999.0,17999.0,5000.0,22.0,8,128,6.6,5000,13,50,snapdragon 7 gen 1,4.8,1253,1850
lava,lava bold n1,stealth black,amazon,8399.0,6898.0,1501.0,18.0,4,128,6.6,5000,16,50,dimensity 7025 ultra,4.1,4236,575
redmi,redmi 13 5g,starry black,amazon,19999.0,11699.0,8300.0,42.0,4,64,6.67,5000,8,50,mediatek g85,4.1,1259,570
redmi,redmi note 14,starry black,amazon,34999.0,27999.0,7000.0,20.0,8,128,6.79,5000,16,108,snapdragon 4 gen 2 ae,4.4,952,945
samsung,samsung galaxy m36,velvet black,amazon,27499.0,21999.0,5500.0,20.0,8,256,6.88,5000,8,50,snapdragon 4s gen 2,4.3,1254,650
samsung,samsung galaxy m06,blazing black,amazon,15499.0,10049.0,5450.0,35.0,6,128,6.6,5000,8,50,snapdragon 4s gen 3,4.4,4523,875
redmi,redmi note 14,ivy green,amazon,22999.0,17999.0,5000.0,22.0,8,128,6.6,5000,16,50,snapdragon 4s gen 4,4.7,6325,1540
lava,lava bold n1,titanium gold,amazon,8399.0,6898.0,1501.0,18.0,4,128,6.7,5000,16,108,snapdragon 4s gen 5,4.5,5230,995
redmi,redmi 13 5g,starry black,amazon,19999.0,11699.0,8300.0,42.0,6,64,6.5,5000,8,50,snapdragon 4s gen 6,4.5,1254,1015
redmi,redmi note 14,starry black,amazon,34999.0,27999.0,7000.0,20.0,8,128,6.0,5000,8,50,snapdragon 7 gen 1,4.1,6520,580
samsung,samsung galaxy m06,blazing black,amazon,15499.0,10049.0,5450.0,35.0,6,128,6.3,5100,8,108,dimensity 7025 ultra,4.1,5208,570
samsung,samsung galaxy m36,orange haze,amazon,22999.0,17499.0,5500.0,24.0,6,128,6.6,5000,13,108,mediatek g85,4.4,5201,950
redmi,redmi note 14,ivy green,amazon,22999.0,17999.0,5000.0,22.0,8,128,6.8,5000,16,50,snapdragon 4 gen 2 ae,4.2,1209,525
lava,lava bold n1,stealth black,amazon,8399.0,6898.0,1501.0,18.0,4,128,6.8,4500,8,50,snapdragon 4s gen 2,4.3,3024,770
redmi,redmi 13 5g,starry black,amazon,19999.0,11699.0,8300.0,42.0,4,128,6.7,5000,8,50,snapdragon 4s gen 3,4.3,4203,459
redmi,redmi a4 5g,sparkle purple,amazon,11499.0,8798.0,2701.0,23.0,4,128,6.6,5000,13,50,snapdragon 4s gen 4,4.0,2015,1039
